gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,sentiment_label,sentiment_confidence,num_services,is_new_customer,avg_monthly_charge,churn_probability,churn_prediction,risk_tier,top_churn_factors,recommended_action
Male,1,Yes,Yes,41,One year,Electronic check,111.95,4534.9,Yes,Positive,0.9609090040938358,5,0,110.60731707317072,0.969844928784227,Yes,High,Tagihan bulanan tinggi ($111.95); Fiber optic (segmen churn tinggi); Tidak ada Online Security; Pembayaran electronic check,Tawarkan loyalty bonus atau pengurangan biaya
Male,0,No,No,22,Month-to-month,Electronic check,100.65,2415.95,No,Positive,0.8973237501251122,3,0,109.81590909090909,0.00019004330997899027,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($100.65); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,21,One year,Electronic check,55.95,1157.05,Yes,Neutral,0.5488024444265409,4,0,55.09761904761905,0.9968625696719681,Yes,High,Tidak ada Tech Support; Pembayaran electronic check,Berikan trial Tech Support gratis
Male,0,Yes,Yes,71,Two year,Bank transfer (automatic),116.05,8297.5,No,Positive,0.982913712193088,6,0,116.86619718309859,0.0018516649420779795,No,Low,Tagihan bulanan tinggi ($116.05); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Electronic check,45.75,45.75,Yes,Negative,0.5735047781544819,0,1,45.75,0.9996974002104054,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 57%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,Yes,Yes,26,One year,Credit card (automatic),82.0,2083.1,No,Positive,0.4940310025256414,4,0,80.11923076923077,0.001321848964392949,No,Low,Tagihan bulanan tinggi ($82.00); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,71,Two year,Bank transfer (automatic),65.15,4681.75,No,Positive,0.9094170299474353,3,0,65.94014084507042,7.957310968539009e-05,No,Low,Tidak ada sinyal risiko dominan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,4,Month-to-month,Credit card (automatic),44.8,176.2,No,Positive,0.9006961274735013,0,1,44.05,8.477749855979979e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (4 bulan); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,12,Month-to-month,Electronic check,79.8,1001.2,No,Positive,0.812721534377303,1,0,83.43333333333334,0.015465391380474537,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (12 bulan); Tagihan bulanan tinggi ($79.80); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,18,Month-to-month,Electronic check,88.85,1594.75,No,Positive,0.8817925758719526,2,0,88.59722222222223,0.00024640406763923263,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($88.85); Fiber optic (segmen churn tinggi); Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,3,Month-to-month,Electronic check,74.95,212.4,No,Positive,0.8875407930448145,0,1,70.8,0.0003068852625834138,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Tagihan bulanan tinggi ($74.95); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,72,One year,Bank transfer (automatic),106.85,7677.4,No,Positive,0.7160695008598489,4,0,106.63055555555555,0.013600859086901703,No,Low,Tagihan bulanan tinggi ($106.85); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,11,Month-to-month,Electronic check,74.95,815.5,Yes,Negative,0.8525166949853159,1,0,74.13636363636364,0.9999665461202266,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (11 bulan); Tagihan bulanan tinggi ($74.95); Feedback negatif (confidence 85%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,No,No,1,Month-to-month,Credit card (automatic),80.15,80.15,Yes,Negative,0.6096164172136387,1,1,80.15,0.9999511374647203,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($80.15); Feedback negatif (confidence 61%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,13,One year,Credit card (automatic),19.3,259.65,No,Positive,0.6116504560772368,0,0,19.97307692307692,9.658610407582832e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,72,One year,Electronic check,109.25,8109.8,Yes,Neutral,0.6094331765583874,5,0,112.63611111111112,0.9876458059805308,Yes,High,Tagihan bulanan tinggi ($109.25); Fiber optic (segmen churn tinggi); Tidak ada Online Security; Pembayaran electronic check,Tawarkan loyalty bonus atau pengurangan biaya
Male,0,Yes,No,42,One year,Credit card (automatic),56.1,2386.85,No,Positive,0.7737903638556886,1,0,56.8297619047619,0.0003643078360332563,No,Low,Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,17,Month-to-month,Credit card (automatic),19.7,340.35,No,Positive,0.7020950750105611,0,0,20.02058823529412,0.00011892204437116413,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,7,Month-to-month,Mailed check,51.3,419.35,No,Positive,0.815228237334253,1,0,59.90714285714286,0.003346838971868623,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (7 bulan); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,68,Two year,Mailed check,118.6,7990.05,No,Positive,0.9913066045634507,6,0,117.50073529411765,0.0001051403699181505,No,Low,Tagihan bulanan tinggi ($118.60); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,56,Two year,Bank transfer (automatic),24.15,1402.25,No,Positive,0.7300970234211726,0,0,25.040178571428573,0.00011629595675428037,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,38,One year,Mailed check,20.3,749.35,No,Neutral,0.6779883183898328,0,0,19.719736842105263,0.00046105690432913843,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,72,Two year,Electronic check,115.5,8425.15,No,Positive,0.9172018320676278,6,0,117.01597222222222,0.00037343339125479506,No,Low,Tagihan bulanan tinggi ($115.50); Fiber optic (segmen churn tinggi); Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,48,One year,Credit card (automatic),25.05,1171.5,No,Positive,0.730723135014264,0,0,24.40625,0.00027434672706107884,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,52,Month-to-month,Electronic check,109.1,5647.95,No,Positive,0.9344186312471762,5,0,108.61442307692307,0.000731479788111695,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($109.10); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,35,One year,Mailed check,19.65,708.8,No,Neutral,0.5323831098037811,0,0,20.25142857142857,0.00012820968339133273,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,67,Two year,Bank transfer (automatic),111.3,7567.2,No,Positive,0.9193277717097992,5,0,112.94328358208955,0.0002461814565428187,No,Low,Tagihan bulanan tinggi ($111.30); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,1,Month-to-month,Mailed check,29.9,29.9,No,Positive,0.9191343186269522,1,1,29.9,0.004593545332462453,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,53,Month-to-month,Mailed check,80.6,4348.1,No,Positive,0.921370120373282,2,0,82.03962264150944,0.04377828920889094,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($80.60); Fiber optic (segmen churn tinggi); Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,34,Month-to-month,Mailed check,20.8,635.9,No,Positive,0.6072242953073426,0,0,18.70294117647059,0.00041645622804899467,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,3,Month-to-month,Credit card (automatic),35.2,108.95,Yes,Negative,0.736110198915773,1,1,36.31666666666667,0.9999223451460125,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Feedback negatif (confidence 74%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,Yes,No,1,Month-to-month,Electronic check,78.8,78.8,Yes,Negative,0.8397644561416766,1,1,78.8,0.9999299755385352,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($78.80); Feedback negatif (confidence 84%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,19,Month-to-month,Mailed check,89.95,1682.4,No,Positive,0.8920105523655664,3,0,88.54736842105264,0.0008030768355374786,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($89.95); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,60,Two year,Bank transfer (automatic),116.05,6925.9,No,Positive,0.7221166649888876,6,0,115.43166666666666,0.0029312603958075445,No,Low,Tagihan bulanan tinggi ($116.05); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,11,Two year,Credit card (automatic),19.55,223.15,No,Positive,0.657067370232227,0,0,20.286363636363635,0.0005334218763621941,No,Low,Tenure pendek (11 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,47,Month-to-month,Electronic check,106.4,5127.95,Yes,Positive,0.6943873510563509,4,0,109.10531914893616,0.999082376716926,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($106.40); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,18,Month-to-month,Electronic check,49.4,874.8,Yes,Negative,0.5720016681433454,1,0,48.599999999999994,0.9992760769055586,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Feedback negatif (confidence 57%); Tidak ada Tech Support; Pembayaran electronic check; Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,Yes,Yes,60,Two year,Credit card (automatic),115.25,6758.45,No,Positive,0.9389721864221586,6,0,112.64083333333333,0.00019018890017977834,No,Low,Tagihan bulanan tinggi ($115.25); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,72,Two year,Credit card (automatic),24.8,1874.3,No,Positive,0.7814379257124431,0,0,26.031944444444445,2.7265255970532934e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,39,One year,Mailed check,19.9,791.15,No,Positive,0.7951180235316074,0,0,20.285897435897436,0.00015175971542101476,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,59,One year,Credit card (automatic),81.25,4639.45,No,Positive,0.962918477521124,2,0,78.63474576271186,2.7670451927958978e-05,No,Low,Tagihan bulanan tinggi ($81.25); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,2,Month-to-month,Mailed check,69.95,143.9,No,Positive,0.6711486308989779,0,1,71.95,0.0036504802234967656,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (2 bulan); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,1,No,No,1,Month-to-month,Electronic check,69.1,69.1,Yes,Negative,0.4172347559679257,0,1,69.1,0.9999575065205425,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 42%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,Yes,Yes,20,Month-to-month,Electronic check,90.2,1776.55,Yes,Positive,0.38587457378762063,2,0,88.8275,0.9999877485372326,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($90.20); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,No,No,6,Month-to-month,Bank transfer (automatic),93.55,536.4,Yes,Neutral,0.4364265553183715,2,1,89.39999999999999,0.9991851188237936,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (6 bulan); Tagihan bulanan tinggi ($93.55); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,71,Two year,Credit card (automatic),86.4,6172.0,No,Positive,0.9353392066808034,2,0,86.92957746478874,0.00019034544940425325,No,Low,Tagihan bulanan tinggi ($86.40); Fiber optic (segmen churn tinggi); Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,24,Month-to-month,Mailed check,66.3,1559.45,No,Neutral,0.6767505171375756,3,0,64.97708333333334,0.0025602128610518636,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,67,Month-to-month,Credit card (automatic),94.65,6079.0,No,Positive,0.8558387089729672,2,0,90.73134328358209,0.0003117871104559617,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($94.65); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Mailed check,80.85,80.85,Yes,Negative,0.4720114815592348,1,1,80.85,0.9998664364126393,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($80.85); Feedback negatif (confidence 47%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,Yes,Yes,48,One year,Mailed check,82.05,4029.95,Yes,Positive,0.4160568807790711,1,0,83.95729166666666,0.9997999789758476,Yes,High,Tagihan bulanan tinggi ($82.05); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,Yes,No,37,One year,Mailed check,72.1,2658.4,No,Positive,0.9166938877282877,3,0,71.84864864864865,0.0002600216848015042,No,Low,Tagihan bulanan tinggi ($72.10); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,11,Month-to-month,Mailed check,34.7,383.55,No,Positive,0.7916162451486288,2,0,34.86818181818182,0.00046708818645863374,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (11 bulan); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,3,Month-to-month,Credit card (automatic),20.55,51.15,Yes,Negative,0.8667133855093975,0,1,17.05,0.9998635924939071,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Feedback negatif (confidence 87%); Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,Yes,No,18,Month-to-month,Credit card (automatic),95.95,1745.5,No,Positive,0.9866678164817432,3,0,96.97222222222223,0.022161407991600685,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($95.95); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,50,One year,Bank transfer (automatic),44.8,2230.85,No,Positive,0.7461519871352419,0,0,44.617,0.0014645624154234242,No,Low,Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,67,One year,Electronic check,109.4,7281.6,No,Positive,0.9188272315800691,5,0,108.68059701492538,4.816670400184981e-05,No,Low,Tagihan bulanan tinggi ($109.40); Fiber optic (segmen churn tinggi); Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,25,Month-to-month,Mailed check,71.05,1837.7,No,Positive,0.9249733330595264,4,0,73.508,0.0003322250439159166,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($71.05),Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,2,Month-to-month,Electronic check,78.55,149.55,Yes,Negative,0.5762200042905444,1,1,74.775,0.9993439854637949,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (2 bulan); Tagihan bulanan tinggi ($78.55); Feedback negatif (confidence 58%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,9,Month-to-month,Credit card (automatic),19.7,180.7,No,Neutral,0.7082141546484039,0,0,20.077777777777776,0.0004997933506907873,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (9 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,Yes,10,One year,Mailed check,40.25,411.45,No,Positive,0.7505699382677553,3,0,41.144999999999996,1.2364456131739645e-05,No,Low,Tenure pendek (10 bulan),Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,70,Two year,Credit card (automatic),19.85,1328.35,No,Neutral,0.4653804924093807,0,0,18.97642857142857,0.006307668962976791,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,9,Month-to-month,Bank transfer (automatic),68.25,576.95,No,Positive,0.5634594719786838,4,0,64.10555555555555,0.00046675481135705706,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (9 bulan),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,4,Month-to-month,Credit card (automatic),20.15,68.45,No,Neutral,0.5000411365021741,0,1,17.1125,0.3152477027632362,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (4 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,2,Month-to-month,Mailed check,50.95,123.05,No,Positive,0.6561682750536922,1,1,61.525,0.0020579815927416908,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (2 bulan); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,Yes,1,Month-to-month,Electronic check,78.65,78.65,Yes,Negative,0.4436701776501862,1,1,78.65,0.9995490069784884,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($78.65); Feedback negatif (confidence 44%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,19,Month-to-month,Bank transfer (automatic),25.15,468.35,No,Positive,0.767035249855697,0,0,24.650000000000002,0.0006081155772985581,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,7,Month-to-month,Bank transfer (automatic),20.25,174.7,No,Positive,0.7194301077429512,0,0,24.957142857142856,0.000723690262597325,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (7 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Electronic check,42.9,42.9,Yes,Negative,0.5515915658064136,0,1,42.9,0.9999333413580078,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 55%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,1,No,No,1,Month-to-month,Electronic check,44.0,44.0,No,Positive,0.4726702157280442,0,1,44.0,0.04241978402863942,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,9,One year,Mailed check,20.25,172.35,No,Neutral,0.8086081534822542,0,0,19.15,0.0016436304644670218,No,Low,Tenure pendek (9 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,3,Month-to-month,Mailed check,34.25,139.35,Yes,Negative,0.5784940758066969,2,1,46.449999999999996,0.9985843236723436,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Feedback negatif (confidence 58%); Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,No,No,9,Month-to-month,Mailed check,58.5,539.85,Yes,Positive,0.7831281806439369,5,0,59.983333333333334,0.964035357831047,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (9 bulan),Tawarkan kontrak tahunan diskon 20-30%
Female,0,No,No,5,Month-to-month,Credit card (automatic),55.8,300.4,No,Neutral,0.5629028664508772,2,1,60.08,0.001555583422695665,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (5 bulan); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,56,One year,Bank transfer (automatic),88.9,4968.0,No,Positive,0.9391264434872725,2,0,88.71428571428571,0.002568713488057697,No,Low,Tagihan bulanan tinggi ($88.90); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,Yes,18,Month-to-month,Mailed check,57.65,992.7,No,Positive,0.7754741378027272,1,0,55.150000000000006,0.00022270939255627318,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,No,No,49,Month-to-month,Electronic check,96.2,4718.25,Yes,Negative,0.7335822933867138,2,0,96.29081632653062,0.9999881365941492,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($96.20); Feedback negatif (confidence 73%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,No,70,Two year,Mailed check,79.15,5536.5,No,Neutral,0.6908921911911717,5,0,79.09285714285714,0.000241274318187719,No,Low,Tagihan bulanan tinggi ($79.15),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,72,Two year,Credit card (automatic),108.05,7806.6,No,Positive,0.955773399300915,5,0,108.42500000000001,0.000335797581013038,No,Low,Tagihan bulanan tinggi ($108.05); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,6,Month-to-month,Electronic check,74.4,434.1,Yes,Negative,0.44888965025388883,1,1,72.35000000000001,0.9999428735539931,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (6 bulan); Tagihan bulanan tinggi ($74.40); Feedback negatif (confidence 45%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,1,Yes,No,17,Month-to-month,Electronic check,94.8,1563.9,No,Positive,0.74795937512555,2,0,91.99411764705883,0.0007840898443517675,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($94.80); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,29,Month-to-month,Electronic check,45.9,1332.4,No,Positive,0.9005074412827083,2,0,45.9448275862069,0.0010862754945590472,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,6,Month-to-month,Electronic check,105.3,545.2,Yes,Positive,0.37990667090477276,4,1,90.86666666666667,0.999978366246925,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (6 bulan); Tagihan bulanan tinggi ($105.30); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,No,63,Two year,Electronic check,102.6,6296.75,No,Positive,0.9932835194181141,3,0,99.9484126984127,0.0003379450034215805,No,Low,Tagihan bulanan tinggi ($102.60); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,16,Month-to-month,Bank transfer (automatic),73.85,1284.2,Yes,Neutral,0.5863866341078838,0,0,80.2625,0.9999497633148193,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($73.85); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
