gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,sentiment_confidence,churn_probability_modern,churn_prediction_modern,risk_tier_modern,risk_reason_modern,recommendation_modern
Female,0,Yes,Yes,72,Fiber optic,Two year,Electronic check,95.1,6843.15,No,Positive,1,0.955730546526524,0.000374027075300051,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,No,No,6,Fiber optic,Month-to-month,Electronic check,74.1,450.9,No,Positive,1,0.9155101015224892,0.001485519077372409,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,12,DSL,Month-to-month,Mailed check,35.5,432.25,No,Positive,1,0.7580874861014515,0.0006763687196410693,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,25,Fiber optic,Month-to-month,Mailed check,70.95,1767.35,Yes,Neutral,0,0.6331272475627094,0.9999800517366927,Yes,High,"monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,No,21,Fiber optic,One year,Electronic check,79.2,1742.45,No,Positive,1,0.7581833795799006,0.01063097719211225,No,Low,"monthly charge tinggi, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,6,DSL,Month-to-month,Mailed check,48.8,297.35,No,Positive,1,0.541857505260443,0.00020842058861700034,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,20,Fiber optic,Month-to-month,Mailed check,89.0,1820.45,Yes,Neutral,0,0.5565207031535341,0.999986032915954,Yes,High,"monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,No,18,Fiber optic,Month-to-month,Electronic check,99.4,1742.95,Yes,Neutral,0,0.37509144860488575,0.9999820707287622,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,43,DSL,One year,Electronic check,55.45,2444.25,No,Positive,1,0.9451168870123379,0.00013674039647588245,No,Low,"indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,35,No,Two year,Credit card (automatic),25.4,949.8,No,Neutral,0,0.4884785204078203,0.00039799392551103144,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,1,Fiber optic,Month-to-month,Bank transfer (automatic),73.5,73.5,Yes,Negative,-1,0.5077626023752676,0.9993664340685844,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,1,Yes,No,32,Fiber optic,Month-to-month,Electronic check,93.5,2970.8,No,Positive,1,0.8833405436558371,0.00011618278543736229,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,52,DSL,Two year,Credit card (automatic),63.9,3334.95,No,Positive,1,0.5102299604036353,0.004086362867844027,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,32,DSL,One year,Bank transfer (automatic),64.85,2010.95,No,Positive,1,0.533808591087443,0.0012674246688856394,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,72,DSL,Two year,Bank transfer (automatic),63.8,4684.3,No,Positive,1,0.6393926969381687,0.001880736595643026,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,51,DSL,Month-to-month,Credit card (automatic),44.45,2181.55,No,Positive,1,0.856710593899084,0.0001838038588424557,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,68,No,Two year,Bank transfer (automatic),19.95,1303.25,No,Positive,1,0.8104068968813043,0.0001235237842121839,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,8,DSL,Month-to-month,Mailed check,43.35,371.4,No,Positive,1,0.7763115585052458,7.032056966728098e-05,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,49,DSL,Two year,Credit card (automatic),49.65,2409.9,No,Positive,1,0.835175852270941,2.029996501195167e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,72,DSL,Two year,Mailed check,85.1,6155.4,No,Positive,1,0.6251011354948908,0.00033758608542664846,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,9,Fiber optic,Month-to-month,Electronic check,95.5,829.1,Yes,Positive,1,0.4088675173567835,0.9998065892001418,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,No,28,Fiber optic,Month-to-month,Mailed check,92.35,2602.9,Yes,Neutral,0,0.7055178027768352,0.9999688273540851,Yes,High,"monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,54,Fiber optic,Month-to-month,Mailed check,89.8,4667.0,No,Positive,1,0.6991898486131658,0.008986273805349516,No,Low,"monthly charge tinggi, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,11,Fiber optic,Month-to-month,Electronic check,74.55,824.75,Yes,Neutral,0,0.41438456832076015,0.9999758024277668,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,50,Fiber optic,One year,Mailed check,103.05,5153.5,No,Positive,1,0.8779783079844116,6.74202836620937e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,69,Fiber optic,Two year,Electronic check,116.0,8182.85,No,Positive,1,0.9122992159561157,0.001731440843970026,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,69.9,69.9,No,Positive,1,0.8965849441124835,9.535507613179328e-05,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,68,Fiber optic,Two year,Bank transfer (automatic),95.1,6683.4,No,Positive,1,0.6296657603924366,0.0038189434287619604,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,40,DSL,One year,Mailed check,40.25,1564.05,No,Positive,1,0.6735559484113529,1.2488561266037385e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,31,No,Two year,Mailed check,25.75,755.6,No,Positive,1,0.5953394138385845,2.1350472724903863e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,No,Yes,33,Fiber optic,Month-to-month,Bank transfer (automatic),105.35,3465.05,No,Positive,1,0.7075660768119892,0.0075159410723222115,No,Low,"monthly charge tinggi, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,55,Fiber optic,Two year,Electronic check,113.6,6292.7,No,Positive,1,0.9612862317720837,0.012061523221896133,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,68,No,Two year,Bank transfer (automatic),24.0,1664.3,No,Positive,1,0.8506152832503467,0.0001128836636242714,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,12,No,Month-to-month,Bank transfer (automatic),19.4,198.1,No,Positive,1,0.5093979019237568,0.0016043616344212873,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,71,DSL,Two year,Bank transfer (automatic),86.1,6045.9,No,Positive,1,0.8611579221066775,0.00011858579435235881,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,40,Fiber optic,Month-to-month,Mailed check,102.65,4108.15,No,Positive,1,0.8881098961509113,0.0001223853953567277,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,64,Fiber optic,One year,Electronic check,92.85,5980.75,No,Positive,1,0.8487941343287795,0.0010149299680281922,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,53,Fiber optic,One year,Bank transfer (automatic),97.75,5043.2,No,Positive,1,0.7669140610950861,0.0005612917181272711,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,12,Fiber optic,Month-to-month,Mailed check,83.8,1029.75,Yes,Neutral,0,0.5149521033504595,0.9999107538795757,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,1,No,No,53,DSL,Month-to-month,Electronic check,54.45,2854.55,Yes,Positive,1,0.5761827702939059,0.9815896539980496,Yes,High,"kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,No,72,Fiber optic,Two year,Credit card (automatic),97.95,7114.25,No,Positive,1,0.7848462185021713,0.0002899304898136127,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,46,No,Two year,Electronic check,19.95,907.05,No,Positive,1,0.7456027882716381,9.96555832453473e-05,No,Low,electronic check,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,40,No,Two year,Mailed check,24.6,973.95,No,Positive,1,0.7206312361955978,2.9128325026616854e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,12,DSL,Month-to-month,Bank transfer (automatic),50.95,605.75,No,Positive,1,0.8642091220697147,0.00024138501250364273,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,9,Fiber optic,Month-to-month,Electronic check,75.6,661.55,No,Positive,1,0.6820804414397695,0.017419272409182517,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,51,Fiber optic,Month-to-month,Electronic check,80.75,4116.9,No,Positive,1,0.8898003243745523,3.684842994014277e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,49,Fiber optic,Month-to-month,Credit card (automatic),90.4,4494.65,No,Positive,1,0.8539529212905244,6.331889367135902e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,41,Fiber optic,Month-to-month,Electronic check,99.8,4259.3,Yes,Positive,1,0.46821825240324605,0.9993599730829467,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,56,DSL,One year,Credit card (automatic),60.25,3282.75,No,Positive,1,0.7700461603723864,0.0007968653492737872,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,4,No,Month-to-month,Electronic check,20.2,55.7,No,Neutral,0,0.3858346342452568,0.0006577764135620427,No,Low,"tenure pendek, kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,20,DSL,One year,Mailed check,64.15,1274.45,No,Positive,1,0.5417530197595742,0.00018686207435217994,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,26,No,Month-to-month,Credit card (automatic),20.25,493.95,No,Positive,1,0.8146528068720704,0.00014173535504432357,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,20,Fiber optic,Month-to-month,Bank transfer (automatic),105.85,2239.65,Yes,Neutral,0,0.5100624064993251,0.9045626767936317,Yes,High,"monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,7,Fiber optic,Month-to-month,Mailed check,75.45,480.75,Yes,Neutral,0,0.7115721012609151,0.9998525735879306,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,7,Fiber optic,Month-to-month,Electronic check,93.85,635.6,Yes,Positive,1,0.48231925365282285,0.9995133660473585,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,51,Fiber optic,Month-to-month,Electronic check,99.0,5038.15,No,Positive,1,0.8829420266961013,0.0009199110549206703,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,4,Fiber optic,Month-to-month,Mailed check,80.3,324.2,No,Positive,1,0.8675501614398932,0.00020822819092607692,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,1,No,Month-to-month,Credit card (automatic),19.55,19.55,No,Positive,1,0.9397817853273027,3.0569821460724595e-05,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,27,Fiber optic,Month-to-month,Electronic check,100.75,2793.55,No,Positive,1,0.9378836998426502,2.480654895888586e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,22,Fiber optic,Month-to-month,Electronic check,100.75,2095.0,Yes,Positive,1,0.6327237619485173,0.9984980130730083,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,12,DSL,Month-to-month,Mailed check,53.75,648.65,No,Positive,1,0.49525753555860297,0.0004242475922907424,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,3,DSL,Month-to-month,Mailed check,31.0,95.05,Yes,Negative,-1,0.8139424946952815,0.999960172533375,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, indikasi sentiment sangat kuat","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,Yes,Yes,34,No,One year,Credit card (automatic),25.6,917.15,No,Positive,1,0.8454909109217552,6.838479218312875e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,24,DSL,One year,Electronic check,58.35,1346.9,No,Positive,1,0.6001890363571322,0.00023521223193824863,No,Low,electronic check,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,51,Fiber optic,Month-to-month,Credit card (automatic),80.0,4242.35,Yes,Positive,1,0.6578521607186966,0.9983923529059098,Yes,High,"monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,1,No,No,14,DSL,Month-to-month,Electronic check,46.35,672.7,No,Positive,1,0.921488563864715,3.612555248078185e-05,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,59,Fiber optic,Two year,Electronic check,113.75,6561.25,No,Positive,1,0.9752121398462573,0.0035506401652191104,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,3,Fiber optic,Month-to-month,Electronic check,90.4,268.45,No,Positive,1,0.8739865531822287,3.3995429944664786e-05,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,65,Fiber optic,Two year,Electronic check,109.3,7337.55,No,Positive,1,0.858108125962916,0.0005132755675740455,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,5,Fiber optic,Month-to-month,Mailed check,70.25,331.9,Yes,Neutral,0,0.6299739385343995,0.9999535854753593,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,59,DSL,Two year,Credit card (automatic),90.3,5194.05,No,Positive,1,0.8765395487782213,5.3125722666931204e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,72,DSL,Two year,Credit card (automatic),65.25,4478.85,No,Positive,1,0.8130060006263661,0.00014174294568949632,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,62,Fiber optic,Month-to-month,Electronic check,100.15,6283.3,Yes,Neutral,0,0.59201056659595,0.9999808055101478,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,28,Fiber optic,Month-to-month,Credit card (automatic),94.5,2659.4,Yes,Neutral,0,0.5534464168683001,0.9999924152941018,Yes,High,"monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,3,DSL,Month-to-month,Mailed check,60.65,196.9,No,Positive,1,0.6928222160383094,3.3067514481359046e-05,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,19,No,Month-to-month,Credit card (automatic),24.1,439.2,No,Positive,1,0.6950347039196955,0.00017491733884544115,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,1,No,Month-to-month,Mailed check,19.5,19.5,No,Positive,1,0.784212701303994,4.69018286961058e-05,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,24,Fiber optic,Month-to-month,Electronic check,85.95,2107.15,No,Positive,1,0.8842668579538837,6.477644232897017e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,57,DSL,One year,Electronic check,53.5,3035.8,No,Positive,1,0.7583223120686684,0.000244906582882942,No,Low,electronic check,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,72,No,Two year,Credit card (automatic),25.45,1866.45,No,Positive,1,0.5449806352425748,0.00013681418580625948,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,67,No,Two year,Bank transfer (automatic),20.5,1430.95,No,Positive,1,0.8270228565221269,6.492523264133418e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,52,No,One year,Credit card (automatic),20.85,1071.6,No,Positive,1,0.41099662500519585,0.006701217037579764,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,71,DSL,Two year,Credit card (automatic),89.9,6457.15,No,Positive,1,0.9388012742193411,6.048304978253429e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,26,No,One year,Mailed check,26.0,684.05,No,Positive,1,0.6177590370039364,8.839031393213788e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,35,Fiber optic,Two year,Mailed check,113.2,3914.05,No,Positive,1,0.7674378215835308,0.0016221284942924878,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,55,Fiber optic,Two year,Credit card (automatic),69.05,3842.6,No,Positive,1,0.9518379708072584,0.010708132424320047,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,33,No,Two year,Mailed check,20.1,670.35,No,Positive,1,0.6035418399608304,0.00042007666125401874,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,72,Fiber optic,Two year,Electronic check,109.65,7880.25,No,Positive,1,0.7975916010702913,0.0012198912253400204,No,Low,"monthly charge tinggi, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,1,No,Month-to-month,Mailed check,19.2,19.2,No,Positive,1,0.8327036482643002,2.2081987779863435e-05,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,10,DSL,Month-to-month,Mailed check,33.9,298.45,Yes,Negative,-1,0.6872517523802771,0.9999619739222106,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,1,Yes,No,37,Fiber optic,Month-to-month,Electronic check,90.0,3371.75,No,Positive,1,0.9330133144907952,0.002114893680283453,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,12,DSL,Month-to-month,Mailed check,34.0,442.45,No,Positive,1,0.4815276478236371,0.002694878689602171,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,1,No,One year,Mailed check,20.4,20.4,No,Positive,1,0.7296438608732038,0.00015804367344153934,No,Low,tenure pendek,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,62,DSL,Two year,Credit card (automatic),38.6,2345.55,No,Positive,1,0.6409069581137565,0.00808777124024468,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,1,DSL,Month-to-month,Bank transfer (automatic),25.25,25.25,No,Positive,1,0.6298104233875483,0.0019288958957586356,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,18,DSL,Month-to-month,Mailed check,60.6,1156.35,No,Positive,1,0.793557889388999,0.002057697227199289,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,69,Fiber optic,Month-to-month,Electronic check,89.95,6143.15,Yes,Negative,-1,0.4188693198442343,0.999988791305379,Yes,High,"monthly charge tinggi, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,No,2,Fiber optic,Month-to-month,Electronic check,74.75,144.8,No,Positive,1,0.7326989273472836,0.0002425225125100197,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,19,No,Month-to-month,Mailed check,20.6,414.95,No,Positive,1,0.9162123225467355,0.00013075405382859313,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,12,Fiber optic,Month-to-month,Electronic check,84.45,1059.55,Yes,Neutral,0,0.5048336195563247,0.9998308386482292,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,9,No,Month-to-month,Mailed check,20.4,181.8,No,Positive,1,0.8054675758334171,7.307025772640912e-05,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,27,DSL,One year,Electronic check,81.7,2212.55,No,Positive,1,0.878282129748991,9.013682032799621e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,27,Fiber optic,Month-to-month,Electronic check,79.5,2180.55,Yes,Neutral,0,0.5737034648926821,0.9999930891273618,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,Yes,1,Fiber optic,Month-to-month,Mailed check,89.15,89.15,Yes,Negative,-1,0.5425528803713582,0.9998822137560375,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,1,No,No,24,No,Month-to-month,Mailed check,20.3,459.95,No,Neutral,0,0.4640801599149109,0.01442442675980156,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,14,Fiber optic,Month-to-month,Electronic check,74.95,1036.75,Yes,Neutral,0,0.5270395023396025,0.9997820458018603,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,1,No,No,32,Fiber optic,Month-to-month,Electronic check,74.4,2276.95,Yes,Positive,1,0.5278016505753128,0.9981255289487359,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,11,No,One year,Mailed check,20.0,211.95,No,Positive,1,0.5817894828463893,5.592976582269236e-05,No,Low,tenure pendek,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
