gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,churn_probability,churn_prediction,risk_tier,risk_reason,recommendation
Female,0,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),97.0,7104.2,No,Positive,1,0.022214441816275042,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,70,DSL,Two year,Bank transfer (automatic),58.35,4214.25,No,Positive,1,0.0026490181911507787,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,1,DSL,Month-to-month,Mailed check,50.6,50.6,Yes,Negative,-1,0.9930045205307273,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,0,No,No,10,Fiber optic,Month-to-month,Electronic check,89.5,863.1,Yes,Neutral,0,0.9993144221867185,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,Yes,28,Fiber optic,One year,Bank transfer (automatic),70.4,1992.2,No,Positive,1,0.0455655652320202,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,69.8,69.8,Yes,Negative,-1,0.9910133155900848,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,Yes,No,21,Fiber optic,Month-to-month,Electronic check,94.3,1948.35,No,Positive,1,0.13498671320495081,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,51,Fiber optic,Month-to-month,Bank transfer (automatic),93.8,4750.95,Yes,Positive,1,0.6070190472186389,Yes,Medium,"monthly charge tinggi, kontrak bulanan",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,Yes,Yes,53,No,One year,Bank transfer (automatic),19.55,1007.9,No,Positive,1,0.001845935392261271,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,53,Fiber optic,One year,Electronic check,95.95,5036.9,No,Positive,1,0.015140567235525175,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,24,Fiber optic,Month-to-month,Electronic check,101.05,2391.8,Yes,Positive,1,0.9728168930811788,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,No,70,DSL,Two year,Credit card (automatic),94.8,6859.05,No,Positive,1,0.0014620253164556963,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,61,Fiber optic,One year,Electronic check,107.75,6521.9,No,Positive,1,0.06091402167769283,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,11,DSL,One year,Mailed check,54.6,617.85,No,Positive,1,0.025885399444651753,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,2,Fiber optic,Month-to-month,Credit card (automatic),71.3,157.75,No,Positive,1,0.22513572060432843,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,25,No,One year,Bank transfer (automatic),19.5,516.3,No,Positive,1,0.0043707962590204055,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,41,DSL,One year,Credit card (automatic),56.3,2364.0,No,Positive,1,0.0491382430416096,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,18,Fiber optic,Month-to-month,Electronic check,94.7,1687.95,Yes,Positive,1,0.9629425249179907,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,1,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),104.15,7689.95,Yes,Positive,1,0.8169543639198577,Yes,High,monthly charge tinggi,High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,Yes,71,DSL,Two year,Credit card (automatic),90.55,6239.05,No,Positive,1,5.3902972039383534e-05,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,34,DSL,One year,Mailed check,60.8,2042.05,No,Positive,1,0.015149186730342538,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,29,Fiber optic,Month-to-month,Credit card (automatic),98.8,2807.1,No,Positive,1,0.12889549846515588,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,40,Fiber optic,One year,Credit card (automatic),98.15,4116.8,No,Positive,1,0.18406278003813178,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,36,DSL,One year,Mailed check,35.35,1317.95,No,Positive,1,0.002548324849618999,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,46,Fiber optic,One year,Electronic check,103.15,4594.65,No,Positive,1,0.0755217786888296,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,58,Fiber optic,One year,Electronic check,107.75,6332.75,No,Positive,1,0.026884539353371154,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,39,Fiber optic,One year,Credit card (automatic),81.4,3213.75,No,Positive,1,0.1229499614169866,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,4,DSL,Month-to-month,Credit card (automatic),61.45,229.55,Yes,Neutral,0,0.8264756735926048,Yes,High,"tenure pendek, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,Yes,52,Fiber optic,One year,Credit card (automatic),95.7,4976.15,No,Positive,1,0.05960315984652726,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,70,Fiber optic,One year,Electronic check,104.8,7308.95,No,Positive,1,0.0508990653968909,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,65,Fiber optic,One year,Bank transfer (automatic),70.95,4555.2,No,Positive,1,0.08815499721281006,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,DSL,Month-to-month,Mailed check,44.95,44.95,No,Neutral,0,0.49487448294492414,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,70,Fiber optic,One year,Electronic check,97.65,6982.5,No,Positive,1,0.027879156448296704,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,Yes,29,DSL,Month-to-month,Mailed check,35.65,1025.15,No,Positive,1,0.21140425585732786,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,90.55,90.55,Yes,Neutral,0,0.9972753090769864,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,67,DSL,Two year,Mailed check,85.25,5714.2,No,Positive,1,0.0018210862619808307,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,1,No,Month-to-month,Mailed check,19.5,19.5,No,Positive,1,0.02351905187724866,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,26,Fiber optic,Month-to-month,Bank transfer (automatic),88.8,2274.35,Yes,Positive,1,0.8160478248908499,Yes,High,"monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,Yes,30,No,Two year,Mailed check,25.1,789.55,No,Neutral,0,0.012017164646410622,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,48,Fiber optic,Month-to-month,Credit card (automatic),100.05,4834.0,No,Positive,1,0.18001117730832392,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,55,DSL,Month-to-month,Electronic check,55.7,3131.8,No,Positive,1,0.0036786847903121428,No,Low,"kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,7,Fiber optic,Month-to-month,Mailed check,85.2,602.55,Yes,Neutral,0,0.9588521353501319,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,37,Fiber optic,Month-to-month,Electronic check,91.15,3369.25,No,Positive,1,0.02010564218416174,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,31,Fiber optic,Month-to-month,Bank transfer (automatic),83.85,2674.15,No,Positive,1,0.04535354532417507,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,4,DSL,Month-to-month,Electronic check,45.9,199.75,No,Neutral,0,0.6330769813671349,Yes,Medium,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Male,0,Yes,Yes,72,No,Two year,Credit card (automatic),25.1,1790.8,No,Positive,1,0.03519796806764373,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,5,Fiber optic,Month-to-month,Electronic check,91.4,449.75,Yes,Neutral,0,0.99971676129182,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,1,No,Month-to-month,Mailed check,19.7,19.7,No,Positive,1,0.01771179413995948,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,15,Fiber optic,Month-to-month,Electronic check,91.5,1400.3,No,Positive,1,0.01690737205534528,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,8,DSL,Month-to-month,Credit card (automatic),51.3,411.6,No,Positive,1,0.01381916772408056,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,35,No,One year,Mailed check,21.1,741.0,No,Neutral,0,0.16363259864611032,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,56,Fiber optic,Month-to-month,Electronic check,104.75,5841.35,No,Positive,1,0.00844853600405416,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,42,Fiber optic,Month-to-month,Bank transfer (automatic),106.15,4512.7,Yes,Positive,1,0.8824915692512657,Yes,High,"monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,1,Yes,Yes,65,Fiber optic,Month-to-month,Electronic check,85.75,5688.45,No,Positive,1,0.004660623187141357,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,2,No,One year,Mailed check,20.3,31.9,No,Positive,1,0.00634921475224534,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,65,Fiber optic,One year,Electronic check,100.75,6674.65,No,Positive,1,0.02474788738974551,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,18,Fiber optic,Month-to-month,Electronic check,74.15,1345.75,No,Positive,1,0.5682336576039122,Yes,Medium,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,No,No,23,DSL,One year,Electronic check,78.55,1843.05,No,Positive,1,0.008864308861596053,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,4,DSL,Month-to-month,Mailed check,45.3,196.95,Yes,Neutral,0,0.9164751451103509,Yes,High,"tenure pendek, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,No,70,No,Two year,Credit card (automatic),19.85,1433.8,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,4,DSL,Month-to-month,Electronic check,50.7,214.55,No,Positive,1,0.0014968785471055617,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,19,DSL,Month-to-month,Bank transfer (automatic),45.0,865.85,No,Positive,1,0.1554968337837451,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,18,Fiber optic,Month-to-month,Electronic check,77.8,1358.6,No,Positive,1,0.3173258000139277,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,No,38,Fiber optic,Month-to-month,Electronic check,83.45,3147.15,No,Positive,1,0.01949541740801435,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,2,Fiber optic,Month-to-month,Credit card (automatic),73.25,131.05,Yes,Negative,-1,0.9749185308337661,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,0,No,No,47,Fiber optic,One year,Bank transfer (automatic),94.8,4535.85,No,Positive,1,0.3802249421514036,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,52,No,Two year,Bank transfer (automatic),20.1,1078.75,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,9,DSL,Month-to-month,Mailed check,59.9,542.4,No,Positive,1,0.021852646643316497,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,26,DSL,One year,Credit card (automatic),90.1,2312.55,No,Positive,1,0.0641042209021637,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,8,DSL,Month-to-month,Electronic check,51.05,415.05,Yes,Positive,1,0.6693343396065154,Yes,Medium,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Male,0,Yes,No,44,DSL,One year,Electronic check,70.95,3250.45,No,Positive,1,0.1557711757932525,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,3,DSL,Month-to-month,Mailed check,29.2,98.5,No,Positive,1,0.0003728141046357141,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,2,DSL,Month-to-month,Bank transfer (automatic),46.6,87.9,No,Positive,1,0.05036352215599125,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,9,Fiber optic,Month-to-month,Bank transfer (automatic),85.35,754.65,Yes,Positive,1,0.865132294405527,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,1,No,No,1,Fiber optic,Month-to-month,Electronic check,75.35,75.35,Yes,Neutral,0,0.9982465967324657,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,25,Fiber optic,Month-to-month,Bank transfer (automatic),74.3,1952.25,No,Positive,1,0.03352711884021386,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,No,2,Fiber optic,Month-to-month,Electronic check,69.3,153.8,No,Positive,1,0.10997829863737824,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,43,Fiber optic,Month-to-month,Electronic check,75.2,3198.6,Yes,Positive,1,0.7249509106720639,Yes,Medium,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,No,No,1,No,Month-to-month,Mailed check,20.9,20.9,Yes,Negative,-1,0.9937468034226729,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,Yes,No,58,Fiber optic,One year,Electronic check,94.3,5610.15,No,Positive,1,0.009293085216944344,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,59,DSL,Two year,Mailed check,76.45,4519.5,No,Positive,1,0.001613193520619767,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,44,DSL,One year,Electronic check,54.0,2440.25,No,Positive,1,0.0022293818273692654,No,Low,metode pembayaran electronic check,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,66,Fiber optic,One year,Electronic check,104.25,6860.6,No,Positive,1,0.027029711976836852,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,68,No,Two year,Bank transfer (automatic),19.95,1377.7,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,9,DSL,Month-to-month,Electronic check,24.95,190.25,No,Positive,1,0.06418974076773905,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,19,Fiber optic,Month-to-month,Electronic check,84.75,1651.95,No,Positive,1,0.03079955908445992,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,4,No,Month-to-month,Mailed check,19.75,78.3,No,Positive,1,0.0023034398147668837,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,70,Fiber optic,Two year,Bank transfer (automatic),113.65,7939.25,No,Positive,1,0.016701186400214233,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,DSL,Month-to-month,Mailed check,44.9,44.9,No,Positive,1,0.0022229571574369895,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,8,Fiber optic,Month-to-month,Electronic check,75.25,576.7,No,Positive,1,0.017322695003362885,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,53,No,Two year,Mailed check,24.6,1279.0,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,51,No,One year,Bank transfer (automatic),25.0,1260.7,No,Positive,1,0.009492600645950939,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,11,No,Month-to-month,Bank transfer (automatic),20.95,267.35,No,Positive,1,0.01453038731252252,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,60,Fiber optic,Two year,Electronic check,110.6,6586.85,No,Positive,1,0.008073709593161707,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,17,DSL,Month-to-month,Credit card (automatic),55.5,934.15,No,Positive,1,0.02724106852422511,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,3,DSL,Month-to-month,Electronic check,43.3,123.65,Yes,Neutral,0,0.9111029503668007,Yes,High,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,No,70,Fiber optic,One year,Bank transfer (automatic),109.5,7534.65,Yes,Positive,1,0.7330267502248142,Yes,Medium,monthly charge tinggi,Medium risk -> kirim promo personal dan follow-up CRM
Male,0,No,No,1,No,Month-to-month,Mailed check,19.45,19.45,No,Positive,1,0.019098110019628287,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,43,Fiber optic,Month-to-month,Electronic check,84.85,3645.6,No,Positive,1,0.04254829615896571,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,16,No,Month-to-month,Mailed check,19.6,314.45,No,Positive,1,0.0018410543130990417,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,57,DSL,One year,Electronic check,53.45,3053.0,No,Positive,1,0.01792996885617133,No,Low,metode pembayaran electronic check,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,37,No,One year,Credit card (automatic),19.8,677.05,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,72,Fiber optic,Two year,Credit card (automatic),112.1,7965.95,No,Positive,1,0.007861113558298535,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,11,Fiber optic,Month-to-month,Credit card (automatic),84.8,906.85,Yes,Positive,1,0.8944402225113107,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,1,Yes,No,50,Fiber optic,Month-to-month,Electronic check,95.05,4888.7,Yes,Negative,-1,0.9760549116419037,Yes,High,"monthly charge tinggi, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,1,No,No,5,DSL,Month-to-month,Electronic check,50.35,237.25,Yes,Positive,1,0.24704601279268457,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,1,Fiber optic,Month-to-month,Bank transfer (automatic),74.6,74.6,Yes,Positive,1,0.9498919470199496,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,16,No,Month-to-month,Mailed check,19.7,342.4,Yes,Neutral,0,0.7234599275343541,Yes,Medium,kontrak bulanan,Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Male,1,Yes,No,2,Fiber optic,Month-to-month,Electronic check,74.2,140.1,No,Positive,1,0.04342277305366285,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,17,DSL,Month-to-month,Mailed check,69.0,1108.0,No,Positive,1,0.017184807055252525,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,16,No,One year,Credit card (automatic),19.35,295.55,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,15,DSL,Month-to-month,Electronic check,59.45,892.65,Yes,Neutral,0,0.7870711119053011,Yes,Medium,"kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,No,No,10,No,One year,Mailed check,19.8,198.25,No,Positive,1,0.003966203940315192,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,Yes,46,Fiber optic,One year,Bank transfer (automatic),105.2,4822.85,Yes,Neutral,0,0.9579975995313846,Yes,High,monthly charge tinggi,High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,64,Fiber optic,Two year,Credit card (automatic),109.2,6741.15,No,Positive,1,0.01139950270421084,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,1,Fiber optic,Month-to-month,Mailed check,79.15,79.15,No,Positive,1,0.02412108594133587,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,25,DSL,One year,Mailed check,53.65,1355.45,No,Neutral,0,0.295733043852863,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,71,Fiber optic,Two year,Credit card (automatic),100.2,7209.0,No,Positive,1,0.06791959486667493,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,8,DSL,Month-to-month,Mailed check,45.15,438.4,Yes,Neutral,0,0.8139629240134125,Yes,High,"tenure pendek, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,Yes,72,Fiber optic,Two year,Bank transfer (automatic),108.65,7726.35,No,Positive,1,0.014012877703283598,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,49,DSL,Month-to-month,Bank transfer (automatic),40.65,2070.75,No,Positive,1,0.14534922691322882,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,29,DSL,One year,Credit card (automatic),55.35,1636.95,No,Positive,1,0.002550543521965467,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),105.6,7581.5,No,Positive,1,0.008718654717829162,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,31,Fiber optic,Month-to-month,Electronic check,93.8,3019.5,Yes,Positive,1,0.7687646979321364,Yes,Medium,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,No,No,50,Fiber optic,Month-to-month,Electronic check,95.7,4729.75,No,Positive,1,0.006966884701207183,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,71,DSL,Two year,Electronic check,83.2,6126.1,No,Positive,1,0.0,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,70,DSL,Two year,Credit card (automatic),90.05,6333.4,No,Positive,1,5.3902972039383534e-05,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,71,Fiber optic,One year,Credit card (automatic),97.65,6687.85,No,Positive,1,0.027698090728606403,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
